day,month,year,hour,minute,temperature ,humidity ,wind_speed ,visibility
26,11,2017,4,0,51,51,0,1.2
26,11,2017,4,30,51,51,0,1.2
26,11,2017,5,0,54,54,0,1.2
26,11,2017,5,30,40,40,0,1
26,11,2017,5,30,51,51,0,1.2
26,11,2017,6,0,47,47,0,1.2
26,11,2017,7,0,47,47,5.6,1.2
26,11,2017,7,30,38,38,3.7,1.1
26,11,2017,8,0,31,31,0,1.1
26,11,2017,8,30,20,20,0,1
26,11,2017,8,30,28,28,0,1.1
26,11,2017,9,30,22,22,9.3,1.2
26,11,2017,10,30,19,19,7.4,1.6
26,11,2017,11,0,18,18,5.6,1.9
26,11,2017,11,30,13,13,3.7,1
26,11,2017,11,30,16,16,1.9,1.9
26,11,2017,12,0,17,17,1.9,1.9
26,11,2017,12,30,15,15,7.4,1.9
26,11,2017,13,0,15,15,7.4,1.9
26,11,2017,13,30,14,14,5.6,1.9
26,11,2017,14,0,12,12,5.6,2.2
26,11,2017,14,30,7,7,3.7,1
26,11,2017,14,30,12,12,3.7,2.2
26,11,2017,15,0,12,12,1.9,2.5
26,11,2017,15,30,12,12,7.4,2.5
26,11,2017,16,0,12,12,7.4,2.5
26,11,2017,16,30,11,11,5.6,2.5
26,11,2017,17,30,12,12,5.6,1
26,11,2017,17,30,18,18,5.6,2.2
26,11,2017,18,0,19,19,5.6,1.6
26,11,2017,18,30,25,25,3.7,1.2
26,11,2017,19,0,28,28,0,1.2
26,11,2017,20,30,31,31,7.4,1
26,11,2017,20,30,35,35,7.4,1.2
26,11,2017,21,0,23,23,5.6,1.2
26,11,2017,22,0,28,28,0,1.2
26,11,2017,23,0,32,32,0,1.2
26,11,2017,23,30,30,30,0,1
27,11,2017,0,0,34,34,0,1.2
27,11,2017,0,30,34,34,0,1.2
27,11,2017,1,0,39,39,0,1.2
27,11,2017,1,30,36,36,0,1.2
27,11,2017,2,30,35,35,0,1
27,11,2017,3,0,42,42,0,1.2
27,11,2017,3,30,48,48,0,1.2
27,11,2017,5,30,59,59,0,1
27,11,2017,6,30,58,58,0,1.2
27,11,2017,7,0,62,62,0,1.2
27,11,2017,7,30,54,54,0,0.7
27,11,2017,8,0,51,51,0,0.7
27,11,2017,8,30,30,30,0,1
27,11,2017,8,30,35,35,0,1
27,11,2017,9,30,20,20,3.7,1.2
27,11,2017,11,30,10,10,11.1,1
27,11,2017,11,30,14,14,13,1.9
27,11,2017,12,0,14,14,11.1,2.2
27,11,2017,12,30,14,14,11.1,2.5
27,11,2017,13,0,10,10,11.1,2.5
27,11,2017,14,0,11,11,5.6,3.1
27,11,2017,14,30,5,5,11.1,2
27,11,2017,14,30,11,11,11.1,3.1
27,11,2017,15,0,11,11,13,3.1
27,11,2017,15,30,11,11,11.1,3.1
27,11,2017,16,0,12,12,9.3,3.1
27,11,2017,17,30,7,7,3.7,2
27,11,2017,17,30,16,16,3.7,3.1
27,11,2017,18,0,17,17,1.9,2.5
27,11,2017,18,30,22,22,1.9,2.5
27,11,2017,19,0,22,22,5.6,2.2
27,11,2017,20,30,22,22,5.6,1
27,11,2017,20,30,28,28,1.9,1.6
27,11,2017,21,0,27,27,7.4,1.6
27,11,2017,21,30,34,34,5.6,1.2
27,11,2017,22,0,34,34,1.9,1.2
27,11,2017,22,30,37,37,0,1.2
27,11,2017,23,30,35,35,5.6,1
28,11,2017,0,0,34,34,0,1.2
28,11,2017,1,30,45,45,0,1.2
28,11,2017,2,30,49,49,0,1
28,11,2017,3,30,48,48,0,1.2
28,11,2017,4,30,51,51,0,1.2
28,11,2017,5,0,51,51,0,1.2
28,11,2017,5,30,41,41,0,1
28,11,2017,5,30,51,51,0,1.2
28,11,2017,6,0,51,51,0,1.2
28,11,2017,6,30,51,51,0,1.2
28,11,2017,7,0,54,54,0,1.2
28,11,2017,7,30,54,54,0,0.9
28,11,2017,8,0,48,48,0,0.9
28,11,2017,8,30,38,38,0,1
28,11,2017,8,30,45,45,0,0.9
28,11,2017,9,0,27,27,1.9,0.9
28,11,2017,9,30,27,27,3.7,1.6
28,11,2017,10,0,25,25,3.7,2.2
28,11,2017,10,30,24,24,1.9,2.2
28,11,2017,11,0,22,22,5.6,2.5
28,11,2017,11,30,12,12,5.6,2
28,11,2017,12,0,17,17,7.4,2.5
28,11,2017,12,30,15,15,11.1,2.5
28,11,2017,13,30,14,14,11.1,2.5
28,11,2017,14,0,14,14,7.4,2.5
28,11,2017,14,30,6,6,7.4,2
28,11,2017,14,30,12,12,7.4,2.5
28,11,2017,15,0,12,12,9.3,2.5
28,11,2017,16,0,12,12,5.6,2.5
28,11,2017,16,30,11,11,1.9,2.5
28,11,2017,17,30,10,10,0,1
28,11,2017,17,30,18,18,1.9,2.2
28,11,2017,18,30,27,27,0,1.6
28,11,2017,19,0,28,28,0,1.2
28,11,2017,20,0,35,35,0,1.2
28,11,2017,20,30,21,21,0,1
28,11,2017,20,30,32,32,0,1.2
28,11,2017,21,0,32,32,0,1.2
28,11,2017,22,0,34,34,0,1.2
28,11,2017,22,30,37,37,0,1.2
28,11,2017,23,0,34,34,0,1.2
28,11,2017,23,30,26,26,0,1
29,11,2017,0,0,37,37,0,1.6
29,11,2017,0,30,37,37,0,1.6
29,11,2017,1,0,45,45,0,1.6
29,11,2017,2,30,35,35,0,1
29,11,2017,3,0,44,44,0,1.6
29,11,2017,3,30,48,48,0,1.6
29,11,2017,4,0,44,44,0,1.6
29,11,2017,4,30,51,51,3.7,1.6
29,11,2017,5,0,44,44,0,1.6
29,11,2017,5,30,34,34,0,1
29,11,2017,5,30,47,47,0,1.6
29,11,2017,6,30,44,44,0,1.6
29,11,2017,7,0,44,44,0,1.2
29,11,2017,7,30,48,48,0,1.2
29,11,2017,8,0,39,39,0,1.1
29,11,2017,8,30,28,28,0,1
29,11,2017,8,30,33,33,0,1.1
29,11,2017,9,0,25,25,5.6,1.2
29,11,2017,9,30,23,23,9.3,1.2
29,11,2017,10,0,25,25,9.3,1.2
29,11,2017,10,30,25,25,7.4,1.2
29,11,2017,11,0,22,22,7.4,1.9
29,11,2017,11,30,12,12,3.7,1
29,11,2017,11,30,20,20,7.4,1.9
29,11,2017,12,0,20,20,9.3,1.9
29,11,2017,13,30,17,17,9.3,3.1
29,11,2017,14,30,7,7,5.6,2
29,11,2017,14,30,17,17,3.7,3.1
29,11,2017,15,0,16,16,3.7,3.1
29,11,2017,15,30,16,16,1.9,3.1
29,11,2017,16,0,16,16,1.9,3.1
29,11,2017,17,30,16,16,0,1
29,11,2017,17,30,22,22,0,2.2
29,11,2017,18,0,31,31,0,1.9
29,11,2017,18,30,35,35,0,1.9
29,11,2017,19,30,37,37,0,1.6
29,11,2017,20,30,41,41,0,1
29,11,2017,20,30,37,37,0,1.6
29,11,2017,23,0,42,42,0,1.6
29,11,2017,23,30,41,41,0,1
30,11,2017,0,0,37,37,0,1.6
30,11,2017,0,30,39,39,0,1.6
30,11,2017,1,0,37,37,0,1.6
30,11,2017,2,30,45,45,0,1
30,11,2017,2,30,45,45,0,1.6
30,11,2017,4,0,51,51,0,1.6
30,11,2017,4,30,48,48,0,1.6
30,11,2017,5,0,55,55,0,1.6
30,11,2017,5,30,46,46,0,1
30,11,2017,5,30,55,55,0,1.6
30,11,2017,6,0,51,51,0,1.2
30,11,2017,6,30,54,54,0,1.2
30,11,2017,7,0,51,51,0,1.2
30,11,2017,8,0,48,48,0,1.1
30,11,2017,8,30,39,39,0,1
30,11,2017,8,30,40,40,0,1.1
30,11,2017,9,0,29,29,0,1.2
30,11,2017,9,30,29,29,0,1.2
30,11,2017,10,0,24,24,0,1.6
30,11,2017,11,30,13,13,3.7,1
30,11,2017,11,30,21,21,7.4,1.9
30,11,2017,12,30,21,21,9.3,1.9
30,11,2017,13,0,16,16,3.7,1.9
30,11,2017,13,30,16,16,7.4,1.9
30,11,2017,14,0,15,15,5.6,2.5
30,11,2017,14,30,7,7,5.6,2
30,11,2017,14,30,16,16,9.3,2.5
30,11,2017,15,0,15,15,7.4,3.1
30,11,2017,16,0,16,16,7.4,3.1
30,11,2017,17,0,17,17,7.4,3.1
30,11,2017,17,30,14,14,3.7,2
30,11,2017,17,30,17,17,3.7,3.1
30,11,2017,18,30,25,25,0,2.5
30,11,2017,19,30,31,31,5.6,1.6
30,11,2017,20,0,33,33,1.9,1.6
30,11,2017,20,30,25,25,9.3,1
30,11,2017,20,30,23,23,9.3,1.6
30,11,2017,21,0,27,27,13,1.2
30,11,2017,21,30,30,30,11.1,1.2
30,11,2017,22,0,34,34,11.1,1.2
1,12,2017,0,0,33,33,7.4,1.2
1,12,2017,2,30,42,42,0,1.2
1,12,2017,4,0,42,42,0,1.2
1,12,2017,4,30,48,48,0,1.2
1,12,2017,5,30,51,51,0,1
1,12,2017,6,0,51,51,0,1.2
1,12,2017,6,30,51,51,0,1.2
1,12,2017,7,0,51,51,1.9,1.2
1,12,2017,8,0,45,45,1.9,1.1
1,12,2017,8,30,33,33,7.4,1
1,12,2017,8,30,40,40,7.4,1.1
1,12,2017,10,30,29,29,14.8,1.2
1,12,2017,11,0,28,28,13,1.2
1,12,2017,11,30,23,23,14.8,1
1,12,2017,12,0,24,24,11.1,1.6
1,12,2017,12,30,26,26,9.3,1.9
1,12,2017,14,0,21,21,3.7,1.9
1,12,2017,14,30,10,10,9.3,2
1,12,2017,15,0,18,18,3.7,2.5
1,12,2017,15,30,17,17,3.7,2.5
1,12,2017,17,30,15,15,3.7,2
1,12,2017,17,30,24,24,5.6,2.5
1,12,2017,18,0,29,29,0,1.6
1,12,2017,18,30,33,33,0,1.6
1,12,2017,19,0,37,37,0,1.6
1,12,2017,19,30,37,37,0,1.6
1,12,2017,20,30,28,28,0,1
1,12,2017,20,30,37,37,0,1.6
1,12,2017,21,0,42,42,0,1.2
1,12,2017,21,30,40,40,1.9,1.2
1,12,2017,22,0,35,35,7.4,1.2
1,12,2017,23,0,35,35,9.3,1.2
2,12,2017,0,0,32,32,9.3,1.2
2,12,2017,0,30,34,34,7.4,1.2
2,12,2017,1,30,34,34,7.4,1.2
2,12,2017,2,30,30,30,5.6,1
2,12,2017,3,30,37,37,7.4,1.2
2,12,2017,5,0,39,39,5.6,1.2
2,12,2017,5,30,31,31,3.7,1
2,12,2017,5,30,39,39,7.4,1.2
2,12,2017,6,0,39,39,7.4,1.2
2,12,2017,6,30,39,39,7.4,1.2
2,12,2017,7,0,39,39,7.4,1.2
2,12,2017,7,30,37,37,9.3,1.2
2,12,2017,8,0,34,34,11.1,1.6
2,12,2017,8,30,30,30,9.3,1
2,12,2017,9,0,30,30,11.1,2.2
2,12,2017,9,30,30,30,13,2.2
2,12,2017,10,0,28,28,13,2.2
2,12,2017,10,30,29,29,13,2.2
2,12,2017,11,0,29,29,11.1,2.5
2,12,2017,11,30,20,20,9.3,1
2,12,2017,11,30,27,27,11.1,2.5
2,12,2017,12,0,25,25,11.1,2.5
2,12,2017,13,0,21,21,9.3,2.5
2,12,2017,13,30,20,20,9.3,2.5
2,12,2017,14,30,14,14,11.1,1
2,12,2017,14,30,19,19,11.1,2.5
2,12,2017,15,0,18,18,1.9,2.5
2,12,2017,16,0,21,21,5.6,2.5
2,12,2017,17,0,21,21,1.9,2.5
2,12,2017,17,30,23,23,5.6,1
2,12,2017,17,30,25,25,5.6,2.5
2,12,2017,18,0,31,31,0,2.5
2,12,2017,18,30,33,33,0,1.9
2,12,2017,19,0,35,35,0,1.9
2,12,2017,19,30,40,40,0,1.6
2,12,2017,20,0,42,42,0,1.6
2,12,2017,20,30,32,32,0,1
2,12,2017,20,30,42,42,0,1.2
2,12,2017,21,30,42,42,0,1.2
2,12,2017,22,0,45,45,0,1.2
2,12,2017,23,30,43,43,0,1
3,12,2017,0,0,45,45,0,1.2
3,12,2017,0,30,48,48,0,1.2
3,12,2017,1,0,51,51,13,1.2
3,12,2017,1,30,42,42,5.6,1.2
3,12,2017,2,0,42,42,5.6,1.2
3,12,2017,2,30,42,42,9.3,1
3,12,2017,2,30,42,42,5.6,1.2
3,12,2017,3,0,39,39,1.9,1.2
3,12,2017,4,30,39,39,7.4,1.2
3,12,2017,5,30,31,31,7.4,1
3,12,2017,5,30,42,42,5.6,1.2
3,12,2017,6,30,48,48,5.6,1.2
3,12,2017,7,0,48,48,7.4,1.2
3,12,2017,8,0,42,42,5.6,1.2
3,12,2017,8,30,34,34,7.4,1
3,12,2017,8,30,37,37,7.4,1.2
3,12,2017,9,0,35,35,9.3,1.2
3,12,2017,9,30,31,31,11.1,1.2
3,12,2017,10,0,29,29,9.3,1.2
3,12,2017,10,30,27,27,7.4,1.2
3,12,2017,11,30,16,16,7.4,1
3,12,2017,11,30,25,25,9.3,1.9
3,12,2017,12,0,24,24,9.3,1.9
3,12,2017,13,0,22,22,9.3,1.9
3,12,2017,13,30,24,24,11.1,1.9
3,12,2017,14,30,13,13,3.7,1
3,12,2017,14,30,21,21,5.6,1.9
3,12,2017,15,0,24,24,5.6,2.2
3,12,2017,15,30,22,22,9.3,2.5
3,12,2017,16,0,21,21,5.6,2.5
3,12,2017,16,30,22,22,1.9,2.5
3,12,2017,17,0,24,24,0,2.5
3,12,2017,17,30,16,16,0,1
3,12,2017,17,30,27,27,0,2.5
3,12,2017,18,0,33,33,0,2.5
3,12,2017,19,0,37,37,0,1.9
3,12,2017,19,30,40,40,0,1.9
3,12,2017,20,0,40,40,0,1.6
3,12,2017,20,30,33,33,0,1
3,12,2017,20,30,45,45,0,1.2
3,12,2017,21,0,37,37,0,1.2
3,12,2017,21,30,45,45,0,1.2
3,12,2017,22,30,45,45,0,1.2
3,12,2017,23,0,45,45,0,1.2
3,12,2017,23,30,35,35,0,1
4,12,2017,0,0,48,48,0,1.2
4,12,2017,0,30,51,51,0,1.2
4,12,2017,1,0,45,45,0,1.2
4,12,2017,2,30,44,44,0,1
4,12,2017,2,30,51,51,0,1.2
4,12,2017,3,30,45,45,0,1.2
4,12,2017,4,0,51,51,0,1.2
4,12,2017,5,0,54,54,0,1.2
4,12,2017,5,30,42,42,0,1
4,12,2017,5,30,54,54,0,1.2
4,12,2017,6,0,51,51,0,1.2
4,12,2017,6,30,58,58,0,1.2
4,12,2017,7,30,51,51,0,1.2
4,12,2017,8,0,51,51,0,1.2
4,12,2017,8,30,49,49,0,1
4,12,2017,8,30,52,52,0,1.1
4,12,2017,9,0,45,45,0,1.1
4,12,2017,9,30,37,37,0,1.1
4,12,2017,10,30,35,35,7.4,1.2
4,12,2017,11,0,31,31,7.4,1.2
4,12,2017,11,30,21,21,0,1
4,12,2017,12,0,31,31,5.6,1.2
4,12,2017,12,30,27,27,1.9,1.6
4,12,2017,14,0,25,25,5.6,1.9
4,12,2017,14,30,18,18,0,1
4,12,2017,15,30,27,27,0,1.9
4,12,2017,16,0,27,27,11.1,1.9
4,12,2017,16,30,29,29,9.3,1.9
4,12,2017,17,0,29,29,7.4,1.9
4,12,2017,17,30,25,25,5.6,1
4,12,2017,17,30,31,31,5.6,1.6
4,12,2017,18,0,31,31,3.7,1.6
4,12,2017,18,30,33,33,3.7,1.6
4,12,2017,19,0,33,33,1.9,1.6
4,12,2017,19,30,35,35,0,1.6
4,12,2017,20,0,40,40,0,1.6
4,12,2017,20,30,41,41,0,1
4,12,2017,21,0,40,40,0,-9999
4,12,2017,21,30,40,40,0,1.6
4,12,2017,22,0,43,43,0,1.6
4,12,2017,22,30,43,43,0,1.2
4,12,2017,23,0,43,43,0,1.2
5,12,2017,0,0,40,40,0,1.6
5,12,2017,0,30,43,43,1.9,1.6
5,12,2017,1,0,45,45,7.4,1.6
5,12,2017,1,30,45,45,0,1.6
5,12,2017,2,0,45,45,0,1.6
5,12,2017,2,30,35,35,0,1
5,12,2017,2,30,45,45,0,1.6
5,12,2017,3,0,43,43,7.4,1.6
5,12,2017,4,0,42,42,1.9,1.6
5,12,2017,4,30,42,42,7.4,1.6
5,12,2017,5,0,45,45,7.4,1.6
5,12,2017,5,30,39,39,3.7,1
5,12,2017,5,30,42,42,5.6,1.6
5,12,2017,6,30,42,42,11.1,1.6
5,12,2017,7,0,45,45,9.3,1.2
5,12,2017,8,30,30,30,9.3,1
5,12,2017,8,30,40,40,11.1,1.2
5,12,2017,9,0,43,43,11.1,1.2
5,12,2017,9,30,43,43,11.1,1.1
5,12,2017,10,0,46,46,11.1,1.1
5,12,2017,10,30,43,43,11.1,1.1
5,12,2017,11,0,43,43,13,1.1
5,12,2017,11,30,29,29,11.1,1
5,12,2017,11,30,40,40,13,1.1
5,12,2017,12,0,38,38,11.1,1.2
5,12,2017,12,30,38,38,9.3,1.2
5,12,2017,13,0,38,38,9.3,1.2
5,12,2017,13,30,38,38,9.3,1.2
5,12,2017,14,0,38,38,9.3,1.2
5,12,2017,14,30,27,27,5.6,1
5,12,2017,15,30,38,38,9.3,1.6
5,12,2017,16,0,43,43,13,1.2
5,12,2017,16,30,46,46,13,1.2
5,12,2017,17,0,52,52,11.1,1.2
5,12,2017,17,30,46,46,11.1,1
5,12,2017,17,30,56,56,13,1.2
5,12,2017,18,0,56,56,9.3,1.2
5,12,2017,18,30,63,63,13,1.2
5,12,2017,19,0,63,63,9.3,1.2
5,12,2017,19,30,68,68,7.4,1.2
5,12,2017,20,0,68,68,7.4,1.2
5,12,2017,20,30,62,62,5.6,1
5,12,2017,20,30,72,72,7.4,1.2
5,12,2017,21,30,68,68,0,1.2
5,12,2017,22,0,63,63,0,1.2
5,12,2017,22,30,68,68,9.3,1.2
5,12,2017,23,0,63,63,3.7,1.2
5,12,2017,23,30,60,60,0,1
6,12,2017,0,0,63,63,5.6,1.2
6,12,2017,2,30,45,45,7.4,1
6,12,2017,3,30,59,59,5.6,1.2
6,12,2017,5,30,65,65,0,1
6,12,2017,5,30,67,67,0,1.2
6,12,2017,6,30,77,77,3.7,1.2
6,12,2017,7,0,82,82,0,1.1
6,12,2017,7,30,82,82,0,0.9
6,12,2017,8,0,77,77,0,0.9
6,12,2017,8,30,72,72,0,1
6,12,2017,8,30,68,68,0,0.9
6,12,2017,9,0,63,63,0,0.7
6,12,2017,9,30,59,59,0,0.9
6,12,2017,10,0,52,52,5.6,1.2
6,12,2017,10,30,49,49,7.4,1.2
6,12,2017,11,0,40,40,11.1,1.2
6,12,2017,11,30,24,24,9.3,1
6,12,2017,11,30,35,35,11.1,1.2
6,12,2017,12,0,35,35,11.1,1.2
6,12,2017,12,30,35,35,11.1,1.6
6,12,2017,14,30,26,26,9.3,1
6,12,2017,17,30,30,30,9.3,1
6,12,2017,19,30,68,68,5.6,1.6
6,12,2017,20,30,68,68,0,1.6
6,12,2017,21,0,68,68,3.7,1.6
6,12,2017,21,30,68,68,0,1.6
6,12,2017,22,0,68,68,0,1.6
6,12,2017,22,30,68,68,0,1.6
6,12,2017,23,0,68,68,0,1.6
6,12,2017,23,30,61,61,0,1
7,12,2017,0,0,72,72,0,1.2
7,12,2017,0,30,72,72,0,1.2
7,12,2017,1,30,72,72,0,1.2
7,12,2017,2,30,59,59,0,1
7,12,2017,3,0,68,68,0,1.2
7,12,2017,4,0,72,72,0,1.2
7,12,2017,4,30,68,68,0,1.2
7,12,2017,5,0,68,68,0,1.2
7,12,2017,5,30,61,61,0,1
7,12,2017,5,30,77,77,0,1.2
7,12,2017,7,0,72,72,0,0.9
7,12,2017,7,30,77,77,0,0.9
7,12,2017,8,0,77,77,0,0.9
7,12,2017,8,30,57,57,0,1
7,12,2017,9,30,40,40,13,1.2
7,12,2017,11,30,17,17,13,2
7,12,2017,12,0,27,27,11.1,2.5
7,12,2017,14,0,21,21,9.3,3.1
7,12,2017,14,30,11,11,3.7,2
7,12,2017,15,0,21,21,9.3,3.1
7,12,2017,15,30,19,19,5.6,3.1
7,12,2017,16,30,18,18,7.4,3.1
7,12,2017,17,0,19,19,1.9,3.1
7,12,2017,17,30,11,11,3.7,2
7,12,2017,18,0,25,25,0,2.5
7,12,2017,18,30,23,23,0,2.2
7,12,2017,19,30,32,32,0,2.2
7,12,2017,20,0,32,32,0,1.9
7,12,2017,20,30,26,26,1.9,1
7,12,2017,20,30,39,39,0,1.6
7,12,2017,21,0,37,37,0,1.6
7,12,2017,21,30,42,42,0,1.6
7,12,2017,22,0,45,45,0,1.6
7,12,2017,22,30,45,45,0,1.6
7,12,2017,23,0,36,36,0,1.6
7,12,2017,23,30,29,29,0,1
8,12,2017,0,0,34,34,0,1.6
8,12,2017,0,30,36,36,0,1.6
8,12,2017,2,0,38,38,0,1.6
8,12,2017,2,30,32,32,0,1
8,12,2017,2,30,38,38,0,1.6
8,12,2017,3,30,44,44,0,1.6
8,12,2017,4,0,41,41,0,1.6
8,12,2017,4,30,41,41,0,1.6
8,12,2017,5,0,41,41,0,1.6
8,12,2017,5,30,32,32,0,1
8,12,2017,5,30,41,41,0,1.6
8,12,2017,6,0,36,36,0,1.2
8,12,2017,7,30,47,47,0,1.2
8,12,2017,8,0,41,41,0,1.1
8,12,2017,8,30,24,24,0,1
8,12,2017,8,30,34,34,0,1.1
8,12,2017,9,0,24,24,0,1.1
8,12,2017,9,30,21,21,0,1.2
8,12,2017,10,0,20,20,0,1.2
8,12,2017,10,30,20,20,1.9,1.6
8,12,2017,11,0,19,19,0,1.9
8,12,2017,11,30,13,13,0,1
8,12,2017,11,30,19,19,1.9,1.9
8,12,2017,12,30,22,22,1.9,2.2
8,12,2017,13,30,22,22,9.3,2.5
8,12,2017,14,0,22,22,9.3,3.1
8,12,2017,14,30,16,16,9.3,2
8,12,2017,14,30,22,22,1.9,3.1
8,12,2017,15,0,21,21,9.3,3.1
8,12,2017,15,30,23,23,11.1,3.1
8,12,2017,16,0,24,24,7.4,3.1
8,12,2017,16,30,24,24,11.1,3.1
8,12,2017,17,0,24,24,7.4,3.1
8,12,2017,17,30,15,15,5.6,1
8,12,2017,17,30,25,25,3.7,3.1
8,12,2017,18,0,27,27,0,2.5
8,12,2017,18,30,37,37,0,2.2
8,12,2017,19,0,40,40,0,1.9
8,12,2017,19,30,40,40,0,1.9
8,12,2017,20,0,37,37,0,1.6
8,12,2017,20,30,47,47,0,1
8,12,2017,20,30,45,45,0,1.6
8,12,2017,21,30,48,48,0,1.6
8,12,2017,22,0,48,48,0,1.6
8,12,2017,22,30,52,52,0,1.6
8,12,2017,23,30,55,55,0,1
9,12,2017,0,0,45,45,0,1.6
9,12,2017,1,30,48,48,0,1.6
9,12,2017,2,30,58,58,0,1
9,12,2017,3,0,51,51,0,1.6
9,12,2017,5,0,58,58,0,1.6
9,12,2017,5,30,60,60,0,1
9,12,2017,5,30,58,58,0,1.6
9,12,2017,6,0,62,62,0,1.6
9,12,2017,6,30,58,58,0,1.2
9,12,2017,7,0,62,62,0,1.2
9,12,2017,7,30,58,58,0,0.9
9,12,2017,8,0,54,54,0,1.2
9,12,2017,8,30,55,55,0,1
9,12,2017,8,30,45,45,0,0.9
9,12,2017,9,0,35,35,0,1.2
9,12,2017,9,30,33,33,0,1.2
9,12,2017,10,0,31,31,0,1.2
9,12,2017,10,30,27,27,0,1.9
9,12,2017,11,30,16,16,0,1
9,12,2017,11,30,27,27,0,2.5
9,12,2017,12,0,26,26,0,2.5
9,12,2017,12,30,26,26,0,2.5
9,12,2017,13,0,26,26,0,2.5
9,12,2017,14,0,26,26,7.4,2.5
9,12,2017,14,30,17,17,9.3,2
9,12,2017,14,30,26,26,9.3,2.5
9,12,2017,15,30,26,26,9.3,2.5
9,12,2017,17,0,28,28,0,2.5
9,12,2017,17,30,23,23,0,2
9,12,2017,17,30,31,31,0,2.5
9,12,2017,18,0,38,38,0,2.5
9,12,2017,19,0,46,46,0,1.9
9,12,2017,19,30,46,46,0,1.9
9,12,2017,20,0,43,43,0,1.9
9,12,2017,20,30,37,37,0,1
9,12,2017,20,30,49,49,0,1.9
9,12,2017,21,0,52,52,0,1.2
9,12,2017,22,0,52,52,0,1.2
9,12,2017,22,30,46,46,0,1.2
9,12,2017,23,0,49,49,0,1.2
10,12,2017,0,0,52,52,0,1.2
10,12,2017,0,30,52,52,0,1.2
10,12,2017,1,0,48,48,0,1.2
10,12,2017,2,30,41,41,0,1
10,12,2017,2,30,48,48,7.4,1.2
10,12,2017,3,30,51,51,0,1.2
10,12,2017,4,30,59,59,0,1.2
10,12,2017,5,0,59,59,0,1.2
10,12,2017,5,30,46,46,0,1
10,12,2017,6,0,51,51,5.6,1.2
10,12,2017,7,30,55,55,0,0.9
10,12,2017,8,0,55,55,0,0.9
10,12,2017,8,30,37,37,0,1
10,12,2017,8,30,43,43,0,0.9
10,12,2017,9,0,37,37,0,1.2
10,12,2017,9,30,35,35,9.3,1.2
10,12,2017,10,0,31,31,9.3,1.6
10,12,2017,10,30,31,31,7.4,1.9
10,12,2017,11,0,31,31,7.4,2.5
10,12,2017,11,30,23,23,9.3,2
10,12,2017,11,30,31,31,9.3,3.1
10,12,2017,12,0,29,29,9.3,3.1
10,12,2017,12,30,29,29,5.6,3.1
10,12,2017,13,0,29,29,1.9,3.1
10,12,2017,13,30,29,29,1.9,3.1
10,12,2017,14,0,28,28,1.9,3.1
10,12,2017,14,30,17,17,0,2
10,12,2017,14,30,28,28,1.9,3.1
10,12,2017,15,0,28,28,0,3.1
10,12,2017,15,30,28,28,0,3.1
10,12,2017,16,0,28,28,0,3.1
10,12,2017,16,50,29,29,1.9,3.1
10,12,2017,17,30,18,18,0,2
10,12,2017,17,30,34,34,1.9,2.5
10,12,2017,18,30,43,43,0,1.6
10,12,2017,20,0,49,49,0,1.6
10,12,2017,20,30,37,37,0,1
10,12,2017,20,30,46,46,0,1.2
10,12,2017,21,0,46,46,0,1.2
10,12,2017,22,0,43,43,7.4,1.2
10,12,2017,22,30,43,43,9.3,1.2
11,12,2017,0,0,43,43,9.3,1.2
11,12,2017,0,30,45,45,11.1,1.2
11,12,2017,1,0,45,45,9.3,1.2
11,12,2017,1,30,45,45,7.4,1.2
11,12,2017,2,0,42,42,7.4,1.2
11,12,2017,2,30,33,33,7.4,1
11,12,2017,2,30,45,45,7.4,1.2
11,12,2017,3,0,40,40,7.4,1.6
11,12,2017,4,0,40,40,7.4,1.6
11,12,2017,4,30,40,40,7.4,1.6
11,12,2017,5,0,45,45,3.7,1.6
11,12,2017,5,30,36,36,5.6,1
11,12,2017,5,30,45,45,5.6,1.6
11,12,2017,6,0,48,48,7.4,1.6
11,12,2017,6,30,48,48,5.6,1.2
11,12,2017,7,0,48,48,7.4,1.2
11,12,2017,7,30,42,42,5.6,1.2
11,12,2017,8,0,42,42,7.4,1.2
11,12,2017,8,30,34,34,9.3,1
11,12,2017,8,30,37,37,11.1,1.2
11,12,2017,9,0,37,37,11.1,1.2
11,12,2017,9,30,37,37,13,1.2
11,12,2017,10,30,37,37,11.1,0.9
11,12,2017,11,0,35,35,11.1,0.9
11,12,2017,11,30,28,28,14.8,1
11,12,2017,11,30,35,35,14.8,0.9
11,12,2017,12,0,35,35,14.8,1.1
11,12,2017,12,30,31,31,13,1.2
11,12,2017,13,0,33,33,14.8,1.2
11,12,2017,13,30,33,33,11.1,1.2
11,12,2017,14,0,31,31,9.3,1.2
11,12,2017,14,30,20,20,7.4,1
11,12,2017,14,30,31,31,9.3,1.6
11,12,2017,15,0,34,34,7.4,1.6
11,12,2017,15,30,46,46,11.1,1.2
11,12,2017,16,0,52,52,11.1,1.1
11,12,2017,16,30,72,72,11.1,1.1
11,12,2017,17,30,88,88,1.9,1
11,12,2017,17,30,82,82,1.9,0.9
11,12,2017,18,0,94,94,7.4,0.9
11,12,2017,18,30,88,88,7.4,0.9
11,12,2017,19,0,88,88,3.7,0.9
11,12,2017,19,30,94,94,11.1,1.2
11,12,2017,20,0,94,94,13,-9999
11,12,2017,20,30,96,96,7.4,1
11,12,2017,20,30,94,94,11.1,1.2
