Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial
03-12-16,16:30,3.77332,25,19,5.6,4,22
03-12-16,17:00,1.08265,24,22,5.6,4,23
03-12-16,17:30,0.07097,24,17,5.6,4,24
03-12-16,18:00,0,22,27,0,3,25
04-12-16,6:00,0,13,54,0,3,1
04-12-16,6:30,0,11,62,0,3,2
04-12-16,7:00,0.06304,11,58,0,3,3
04-12-16,7:30,1.01987,17,55,0,1.2,4
04-12-16,8:00,4.21829,14,51,0,2,5
04-12-16,8:30,9.60898,14,61,0,0.5,6
04-12-16,9:00,13.25778,20,37,0,1.5,7
04-12-16,9:30,16.30488,21.2,35,1.62,1.8,8
04-12-16,10:00,18.78696,22,33,3.7,2,9
04-12-16,10:30,20.35977,22.5,31,5.55,2.2,10
04-12-16,11:00,22.13131,23,29,7.4,2.5,11
04-12-16,11:30,22.95072,24,29,9.3,2,12
04-12-16,12:00,23.11559,24,27,7.4,3,13
04-12-16,12:30,23.12081,24,25,5.6,3,14
04-12-16,13:00,22.27393,24,25,9.3,3,15
04-12-16,13:30,20.97573,24,24,9.3,3.5,16
04-12-16,14:00,19.03609,24.9,23,4.38,3.8,17
04-12-16,14:30,16.85498,26,22,0,4,18
04-12-16,15:00,13.92463,25,21,7.4,4,19
04-12-16,15:30,10.91658,26,21,7.4,4,20
04-12-16,16:00,7.43363,25,22,7.4,4,21
04-12-16,16:30,3.46432,25,22,3.7,4,22
04-12-16,17:00,1.07894,24.6,22,1.23,3.2,23
04-12-16,17:30,0.06231,24,22,0,2,24
04-12-16,18:00,0,22,31,0,3,25
05-12-16,6:00,0,12,62,0,2.5,1
05-12-16,6:30,0,12,62,0,2.5,2
05-12-16,7:00,0.0515,12,62,0,2.5,3
05-12-16,7:30,0.93816,12,67,0,2,4
05-12-16,8:00,3.87995,14,63,0,2,5
05-12-16,8:30,9.25215,16,49,0,1,6
05-12-16,9:00,12.90784,21,46,0,2,7
05-12-16,9:30,15.88282,22,35,0,2.5,8
05-12-16,10:00,18.24726,23,31,7.4,4,9
05-12-16,10:30,19.93321,23,31,7.4,4,10
05-12-16,11:00,21.06558,24,29,5.6,4,11
05-12-16,11:30,22.25792,25,28,9.3,2,12
05-12-16,12:00,22.64713,24,29,9.3,4,13
05-12-16,12:30,21.48324,25,24,11.1,4,14
05-12-16,13:00,20.05672,25,26,9.3,4,15
05-12-16,13:30,18.32885,25,24,7.4,4,16
05-12-16,14:00,16.96504,26,23,7.4,4,17
05-12-16,14:30,15.02927,27,14,9.3,4,18
05-12-16,15:00,12.07292,26,24,9.3,4,19
05-12-16,15:30,9.63582,26,23,11.1,4,20
05-12-16,16:00,7.14059,26,23,13,4,21
05-12-16,16:30,3.43547,26,23,11.1,4,22
05-12-16,17:00,1.10136,25,24,11.1,4,23
05-12-16,17:30,0.07132,25,24,9.3,2,24
05-12-16,18:00,0,22,31,0,3.5,25
06-12-16,6:00,0,12,77,0,2.5,1
06-12-16,6:30,0,12,74.61,0,2.5,2
06-12-16,7:00,0.05226,12,72,0,2.5,3
06-12-16,7:30,0.95947,11,76,0,2.5,4
06-12-16,8:00,3.93343,14,63,0,2.5,5
06-12-16,8:30,9.7058,16,64,0,2,6
06-12-16,9:00,13.4249,21,40,1.9,2.5,7
06-12-16,9:30,16.45742,23,33,1.9,2.5,8
06-12-16,10:00,18.9783,24,27,7.4,3,9
06-12-16,10:30,20.43367,25,26,9.3,3,10
06-12-16,11:00,21.74736,26,26,9.3,3.5,11
06-12-16,11:30,22.5382,27,13,11.1,2,12
06-12-16,12:00,22.79086,27,20,5.6,4,13
06-12-16,12:30,23.1057,27.5,20.1,6.47,4.6,14
06-12-16,13:00,22.65882,28,20,7.4,5,15
06-12-16,13:30,22.05105,28,19.62,7.58,5.1,16
06-12-16,14:00,20.36481,28,19,7.4,5,17
06-12-16,14:30,17.87868,29,10,3.7,4,18
06-12-16,15:00,15.23019,28,21,7.4,5,19
06-12-16,15:30,11.09986,28,21,7.4,5,20
06-12-16,16:00,7.79246,27,23,7.4,5,21
06-12-16,16:30,3.40116,27,24,5.6,5,22
06-12-16,17:00,0.97028,26,26,5.6,5,23
06-12-16,17:30,0.07992,25,19,1.9,4,24
06-12-16,18:00,0,23,33,0,4,25
07-12-16,6:00,0,12,77,0,3,1
07-12-16,6:30,0,13,72,0,3,2
07-12-16,7:00,0.03601,13,72,0,2.5,3
07-12-16,7:30,0.92009,12,77,0,2.5,4
07-12-16,8:00,3.63924,14,72,0,2.5,5
07-12-16,8:30,9.60542,16,60,0,2,6
07-12-16,9:00,13.44349,21,43,0,2,7
07-12-16,9:30,16.47991,22,41,3.7,2,8
07-12-16,10:00,18.90098,23,38,5.6,2,9
07-12-16,10:30,20.53601,24,36,5.6,2.5,10
07-12-16,11:00,21.80433,24,34,7.4,3,11
07-12-16,11:30,21.81378,26,21,7.4,2,12
07-12-16,12:00,22.4852,26,28,9.3,3,13
07-12-16,12:30,21.90192,26,28,7.4,3.5,14
07-12-16,13:00,20.90622,27,26,9.3,3.5,15
07-12-16,13:30,20.26363,28,23,9.3,3.5,16
07-12-16,14:00,18.17364,28,20,7.4,3.5,17
07-12-16,14:30,17.2753,29,10,7.4,2,18
07-12-16,15:00,15.25967,29,16,9.3,3.5,19
07-12-16,15:30,12.52049,29,18,9.3,3.5,20
07-12-16,16:00,8.82032,29,18,9.3,3.5,21
07-12-16,16:30,4.11739,28.4,20.63,8.15,3.5,22
07-12-16,17:00,1.1857,27,24,5.6,3.5,23
07-12-16,17:30,0.08965,25,20,0,2,24
07-12-16,18:00,0,22,38,0,2.5,25
08-12-16,6:00,0,12,94,1.9,2,1
08-12-16,6:30,0,13,88,0,2,2
08-12-16,7:00,0.02042,12,88,0,2,3
08-12-16,7:30,0.8902,12.8,84.79,0,1.7,4
08-12-16,8:00,3.15015,14.2,80.27,0,1.3,5
08-12-16,8:30,8.33165,16,74,0,1,6
08-12-16,9:00,12.34499,18.8,65.11,0.58,1.5,7
08-12-16,9:30,15.47768,21,56,1.9,2,8
08-12-16,10:00,17.99592,22,50,7.4,2,9
08-12-16,10:30,19.67092,23,50,5.6,2,10
08-12-16,11:00,21.1087,24,44,7.4,2,11
08-12-16,11:30,21.14974,25,41,5.6,2,12
08-12-16,12:00,21.47733,25,39,7.4,2,13
08-12-16,12:30,19.72334,26,34,9.3,2.5,14
08-12-16,13:00,18.23064,27,30,9.3,2.5,15
08-12-16,13:30,16.92172,27.7,27.54,8.45,2.7,16
08-12-16,14:00,17.69253,28,26,7.4,3,17
08-12-16,14:30,15.76954,28,26,5.6,2,18
08-12-16,15:00,13.57357,29,20,9.3,4,19
08-12-16,15:30,10.98352,28.6,21.46,9.3,4,20
08-12-16,16:00,8.02588,28,23,9.3,4,21
08-12-16,16:30,3.74515,28,23,9.3,4,22
08-12-16,17:00,1.13269,27,24,7.4,4,23
08-12-16,17:30,0.08868,26,27,5.6,2,24
08-12-16,18:00,0,24,31,3.7,4,25
09-12-16,6:00,0,14,88,0,2,1
09-12-16,6:30,0,14,88,0,2,2
09-12-16,7:00,0.0119,13,94,0,1.5,3
09-12-16,7:30,0.87582,14,91.39,0,1.2,4
09-12-16,8:00,3.03463,15,88,0,1,5
09-12-16,8:30,8.38571,16,84,0,1,6
09-12-16,9:00,12.06835,21,56,0,2,7
09-12-16,9:30,15.14805,21,60,3.7,2.5,8
09-12-16,10:00,16.98721,22,53,5.6,2.5,9
09-12-16,10:30,19.12188,23,47,7.4,2.5,10
09-12-16,11:00,20.23131,23,44,7.4,3,11
09-12-16,11:30,20.59149,25,30,0,1,12
09-12-16,12:00,21.14313,25,34,9.3,3,13
09-12-16,12:30,21.18424,26,32,7.4,5,14
09-12-16,13:00,20.66684,27,28,9.3,5,15
09-12-16,13:30,19.64759,27,28,11.1,5,16
09-12-16,14:00,17.66974,28,25,9.3,5,17
09-12-16,14:30,15.83744,28,21,5.6,4,18
09-12-16,15:00,13.8699,28,23,11.1,4,19
09-12-16,15:30,10.57381,29,22,5.6,4,20
09-12-16,16:00,7.80154,28,23,11.1,4,21
09-12-16,16:30,3.91664,28,21,9.3,4,22
09-12-16,17:00,1.02087,27,23,7.4,4,23
09-12-16,17:30,0.07902,27,27,7.4,4,24
09-12-16,18:00,0,24,31,1.9,3.5,25
10-12-16,6:00,0,14,77,0,2,1
10-12-16,6:30,0,14,77,0,2,2
10-12-16,7:00,0.00264,14,77,0,2,3
10-12-16,7:30,0.73701,13,77,5.6,2,4
10-12-16,8:00,2.76624,16,68,0,2,5
10-12-16,8:30,8.6643,18,60,0,2,6
10-12-16,9:00,12.19701,21,49,0,2.5,7
10-12-16,9:30,14.88004,21,49,5.6,3,8
10-12-16,10:00,16.97099,23,41,1.9,3,9
10-12-16,10:30,19.23788,23,41,1.9,3,10
10-12-16,11:00,20.75556,25,39,1.9,3,11
10-12-16,11:30,21.75096,25,33,7.4,2,12
10-12-16,12:00,22.4592,25,34,9.3,3,13
10-12-16,12:30,22.18896,26,34,9.3,3,14
10-12-16,13:00,21.86346,27,30,9.3,3,15
10-12-16,13:30,20.89101,28,26,9.3,3,16
10-12-16,14:00,19.7779,28,26,7.4,5,17
10-12-16,14:30,17.54036,29,16,7.4,4,18
10-12-16,15:00,15.55791,28.6,20.74,8.35,4.6,19
10-12-16,15:30,12.57196,28,26,9.3,5,20
10-12-16,16:00,9.54843,28,26,7.4,5,21
10-12-16,16:30,4.08402,27,30,9.3,5,22
10-12-16,17:00,1.03222,26.5,25,6.66,4.7,23
10-12-16,17:30,0.08788,26,20,3.7,4,24
10-12-16,18:00,0,16.7,65.01,0.14,2.6,25
11-12-16,6:00,0,16,68,0,2.5,1
11-12-16,6:30,0,16,68,0,2.5,2
11-12-16,7:00,0,15,72,0,2.5,3
11-12-16,7:30,0.81432,16,68,0,2.5,4
11-12-16,8:00,2.68968,17,68,0,2.5,5
11-12-16,8:30,8.95255,19,58,0,2,6
11-12-16,9:00,12.7123,21,50.21,2.8,2.4,7
11-12-16,9:30,15.75768,23,44,5.6,3,8
11-12-16,10:00,17.85035,24,44,5.6,3,9
11-12-16,10:30,19.86008,26,36,5.6,4,10
11-12-16,11:00,21.58982,26,36,7.4,4,11
11-12-16,11:30,22.15227,27,22,7.4,4,12
11-12-16,12:00,22.71481,27,27.18,7.4,4.5,13
11-12-16,12:30,22.68443,27,32,7.4,5,14
11-12-16,13:00,22.4137,28,28,9.3,5,15
11-12-16,13:30,20.97367,28,26,7.4,5,16
11-12-16,14:00,21.06809,28,26,9.3,5,17
11-12-16,14:30,18.53036,28,18,9.3,4,18
11-12-16,15:00,16.75794,28,26,13,5,19
11-12-16,15:30,13.8996,28,23,13,5,20
11-12-16,16:00,10.03084,28,26,11.1,5,21
11-12-16,16:30,3.93126,27,26,11.1,5,22
11-12-16,17:00,1.08241,27,24,7.4,5,23
11-12-16,17:30,0.10153,25,19,5.6,4,24
11-12-16,18:00,0,25,32,3.7,4,25
12-12-16,6:00,0,24.3,37.3,3.26,3.8,1
12-12-16,6:30,0,15,82,0,2.5,2
12-12-16,7:00,0,14,82,0,2,3
12-12-16,7:30,0.79496,14,88,0,2,4
12-12-16,8:00,2.53965,17,77,0,2,5
12-12-16,8:30,7.85709,18,78,0,2,6
12-12-16,9:00,11.47341,22,53,7.4,2.5,7
12-12-16,9:30,13.63928,22,53,13,3,8
12-12-16,10:00,16.78361,23,53,13,3,9
12-12-16,10:30,18.77936,24,47,13,3.5,10
12-12-16,11:00,19.98686,24,47,11.1,3.5,11
12-12-16,11:30,20.86263,24,36,5.6,2,12
12-12-16,12:00,21.41152,25,44,11.1,3.5,13
12-12-16,12:30,21.27203,25,44,11.1,3.5,14
12-12-16,13:00,20.75118,26,42,9.3,4,15
12-12-16,13:30,20.977,26,39,7.4,4,16
12-12-16,14:00,19.19489,26,36,11.1,5,17
12-12-16,14:30,15.45692,26,24,9.3,4,18
12-12-16,15:00,11.3853,27,34,3.7,5,19
12-12-16,15:30,7.96815,26,34,9.3,5,20
12-12-16,16:00,3.48282,27,32,5.6,5,21
12-12-16,16:30,1.84629,26,36,5.6,5,22
12-12-16,17:00,1.01057,25,41,5.6,5,23
12-12-16,17:30,0.04681,24,44,3.7,2,24
12-12-16,18:00,0,18.6,54.33,0.16,2.9,25
13-12-16,6:00,0,18,56,0,3,1
13-12-16,6:30,0,17,63,0,3,2
13-12-16,7:00,0,18,56,0,3,3
13-12-16,7:30,0.51011,18,59,0,3,4
13-12-16,8:00,2.751,17,68,0,3.5,5
13-12-16,8:30,3.62236,18,64,1.9,2,6
13-12-16,9:00,5.64343,21,46,0,3.5,7
13-12-16,9:30,10.23411,21,49,1.9,3.5,8
13-12-16,10:00,15.31865,22,46,7.4,3.5,9
13-12-16,10:30,16.51574,23,44,9.3,3.5,10
13-12-16,11:00,18.37104,24,41,11.1,4,11
13-12-16,11:30,14.85789,24,36,9.3,4,12
13-12-16,12:00,17.43722,25,41,13,4,13
13-12-16,12:30,18.70039,25,39,14.8,4,14
13-12-16,13:00,19.30515,24,41,14.8,4,15
13-12-16,13:30,18.07456,25,41,13,4,16
13-12-16,14:00,16.7383,25,41,9.3,4,17
13-12-16,14:30,15.12561,25,28,7.4,4,18
13-12-16,15:00,11.77818,25,41,9.3,4,19
13-12-16,15:30,7.92083,25,41,7.4,4,20
13-12-16,16:00,6.01837,25,41,7.4,4,21
13-12-16,16:30,2.60943,25,41,0,3.5,22
13-12-16,17:00,0.85241,24,44,0,3.5,23
13-12-16,17:30,0.06588,23,44,0,2,24
13-12-16,18:00,0,22,50,0,3,25
14-12-16,6:00,0,17,72,0,3,1
14-12-16,6:30,0,16,77,1.9,3,2
14-12-16,7:00,0,17,68,0,2,3
14-12-16,7:30,0.37559,16,72,0,2,4
14-12-16,8:00,1.37423,17,72,0,2,5
14-12-16,8:30,4.51419,17,72,5.6,2,6
14-12-16,9:00,5.8465,20,60,0,2,7
14-12-16,9:30,11.58915,21,56,9.3,2,8
14-12-16,10:00,13.23144,22,50,13,2,9
14-12-16,10:30,15.7055,22,50,11.1,2,10
14-12-16,11:00,18.07895,23,47,11.1,2,11
14-12-16,11:30,18.68447,23,41,5.6,2,12
14-12-16,12:00,19.20712,24,44,11.1,2,13
14-12-16,12:30,19.21963,24,41,7.4,2.5,14
14-12-16,13:00,20.22325,25,39,9.3,2.5,15
14-12-16,13:30,19.14702,26,36,5.6,3,16
14-12-16,14:00,17.97288,25,39,5.6,3,17
14-12-16,14:30,5.22862,26,24,5.6,2,18
14-12-16,15:00,3.88482,25,39,3.7,3,19
14-12-16,15:30,3.46609,25,39,5.6,3,20
14-12-16,16:00,3.88785,24,41,1.9,3,21
14-12-16,16:30,2.99951,24,38,5.6,3,22
14-12-16,17:00,0.81951,24,41,5.6,3,23
14-12-16,17:30,0.05091,23,37,1.9,2,24
14-12-16,18:00,0,22,50,1.9,2.5,25
15-12-16,6:00,0,13,67,0,2.5,1
15-12-16,6:30,0,12,72,0,2.5,2
15-12-16,7:00,0,12,72,0,2.5,3
15-12-16,7:30,0.74842,12,72,1.9,2.5,4
15-12-16,8:00,2.42449,14,67,0,1.5,5
15-12-16,8:30,8.24039,15,59,0,1,6
15-12-16,9:00,11.97793,18,49,0,1.5,7
15-12-16,9:30,15.32026,19,49,7.4,1.5,8
15-12-16,10:00,17.76484,20,40,7.4,2,9
15-12-16,10:30,19.29679,21,35,13,2,10
15-12-16,11:00,19.92179,23,29,11.1,2.5,11
15-12-16,11:30,19.68101,23,15,7.4,2,12
15-12-16,12:00,19.15894,23,27,11.1,2.5,13
15-12-16,12:30,20.41063,24,24,9.3,3,14
15-12-16,13:00,22.44969,24,24,9.3,3.5,15
15-12-16,13:30,21.11802,24,24,11.1,3.5,16
15-12-16,14:00,20.47437,25,22,9.3,3.5,17
15-12-16,14:30,18.92404,25,13,5.6,2,18
15-12-16,15:00,16.43756,25,24,9.3,3.5,19
15-12-16,15:30,13.53729,25,24,16.7,3.5,20
15-12-16,16:00,9.90812,25,24,14.8,3.5,21
15-12-16,16:30,4.41257,24,27,9.3,3.5,22
15-12-16,17:00,1.21986,24,25,5.6,3.5,23
15-12-16,17:30,0.13155,23,21,3.7,2,24
15-12-16,18:00,0,21,35,1.9,3,25
16-12-16,6:00,0,14,51,1.9,2.5,1
16-12-16,6:30,0,13,54,5.6,2.5,2
16-12-16,7:00,0,11,62,7.4,2.5,3
16-12-16,7:30,0.72114,12,62,1.9,2.5,4
16-12-16,8:00,2.22803,14,55,3.7,2,5
16-12-16,8:30,8.71339,14,55,0,2,6
16-12-16,9:00,10.74881,19,40,7.4,2.5,7
16-12-16,9:30,15.47416,21,35,7.4,2.5,8
16-12-16,10:00,17.71016,21,35,8.93,2.7,9
16-12-16,10:30,20.03666,21,35,9.3,3,10
16-12-16,11:00,21.42509,21,35,7.4,3,11
16-12-16,11:30,22.46337,23,22,5.6,2,12
16-12-16,12:00,22.86812,23,33,7.4,3.5,13
16-12-16,12:30,22.35802,24,29,9.3,3.5,14
16-12-16,13:00,21.60042,24,31,9.3,4,15
16-12-16,13:30,20.66704,24,29,9.3,4,16
16-12-16,14:00,19.07308,25,28,11.1,4,17
16-12-16,14:30,17.23016,25,20,7.4,4,18
16-12-16,15:00,14.47309,25,28,7.4,5,19
16-12-16,15:30,11.57427,25,26,5.6,5,20
16-12-16,16:00,8.11823,25,28,5.6,5,21
16-12-16,16:30,3.63558,25,28,9.3,5,22
16-12-16,17:00,1.18411,24,29,9.3,5,23
16-12-16,17:30,0.11922,24,23,5.6,4,24
16-12-16,18:00,0,22,35,5.6,4.5,25
17-12-16,6:00,0,12,72,0,3,1
17-12-16,6:30,0,12,72,1.9,2.5,2
17-12-16,7:00,0.00019,11,76,0,2.5,3
17-12-16,7:30,0.56803,12,72,0,2.5,4
17-12-16,8:00,2.10548,12,72,1.9,2,5
17-12-16,8:30,7.41656,13,65,0,2,6
17-12-16,9:00,10.98369,19,49,1.9,2,7
17-12-16,9:30,14.2772,19,43,5.6,2,8
17-12-16,10:00,16.90199,20,43,7.4,2,9
17-12-16,10:30,19.09871,21,40,5.6,2,10
17-12-16,11:00,16.69461,22,38,5.6,2,11
17-12-16,11:30,21.36038,22,30,7.4,2,12
17-12-16,12:00,22.32316,22,41,5.6,3,13
17-12-16,12:30,19.71178,22,38,7.4,4,14
17-12-16,13:00,20.60954,23,38,9.3,4,15
17-12-16,13:30,19.50165,23,38,11.1,4,16
17-12-16,14:00,17.42451,24,36,7.4,4,17
17-12-16,14:30,16.52056,25,25,5.6,4,18
17-12-16,15:00,14.10838,25,32,9.3,4,19
17-12-16,15:30,11.2597,25,32,7.4,4,20
17-12-16,16:00,7.53744,24,34,9.3,4,21
17-12-16,16:30,3.65644,24,34,11.1,4,22
17-12-16,17:00,1.2817,24,31,9.3,4,23
17-12-16,17:30,0.13951,23,25,7.4,4,24
17-12-16,18:00,0,21,40,3.7,3,25
18-12-16,6:00,0,13,63,0,2.5,1
18-12-16,6:30,0,12,67,0,2.5,2
18-12-16,7:00,0,12,67,0,2.5,3
18-12-16,7:30,0.72871,12,67,0,2.5,4
18-12-16,8:00,1.9528,14,63,0,2.5,5
18-12-16,8:30,7.62864,13,55,0,2,6
18-12-16,9:00,11.528,18,45,0,2,7
18-12-16,9:30,14.6367,19,43,1.9,2,8
18-12-16,10:00,17.4154,20,40,3.7,2,9
18-12-16,10:30,19.5535,21,35.91,4.7,2,10
18-12-16,11:00,20.5981,22,30.98,4.94,2,11
18-12-16,11:30,21.15621,23,27,5.6,2,12
18-12-16,12:00,21.15732,22,38,9.3,2.5,13
18-12-16,12:30,21.38115,23.1,35.97,8.49,2.8,14
18-12-16,13:00,19.8271,24,34,7.4,3,15
18-12-16,13:30,19.02198,24,34,7.4,3,16
18-12-16,14:00,17.73885,24,31,11.1,3,17
18-12-16,14:30,15.51663,25,21,5.6,4,18
18-12-16,15:00,14.23417,25,28,9.3,5,19
18-12-16,15:30,11.11164,25,28,7.4,5,20
18-12-16,16:00,8.30155,24,29,7.4,5,21
18-12-16,16:30,4.29374,24,29,7.4,5,22
18-12-16,17:00,1.25847,24,29,9.3,5,23
18-12-16,17:30,0.13659,23,25,5.6,4,24
18-12-16,18:00,0,22,35,5.6,4,25
19-12-16,6:00,0,11,71,1.9,2,1
19-12-16,6:30,0,11,76,0,2,2
19-12-16,7:00,0,11,76,0,2,3
19-12-16,7:30,0.70036,12,77,1.9,2,4
19-12-16,8:00,2.18293,12,72,1.9,2,5
19-12-16,8:30,8.03112,13,73,0,2,6
19-12-16,9:00,12.14111,18,56,1.9,2,7
19-12-16,9:30,15.23694,19,49,5.6,2,8
19-12-16,10:00,17.43337,19,49,7.4,3,9
19-12-16,10:30,18.88242,20,46,9.3,3,10
19-12-16,11:00,19.83705,20,46,9.3,3,11
19-12-16,11:30,20.06119,21,31,9.3,2,12
19-12-16,12:00,20.61394,22,38,9.3,3,13
19-12-16,12:30,21.11884,23,31,9.3,3,14
19-12-16,13:00,22.08233,23,29,9.3,3,15
19-12-16,13:30,22.64459,24.1,22.57,10.13,3.5,16
19-12-16,14:00,21.78,25,16,11.1,4,17
19-12-16,14:30,19.77176,25,10,7.4,4,18
19-12-16,15:00,16.91833,25,18,9.3,4,19
19-12-16,15:30,14.02924,25,17,7.4,4,20
19-12-16,16:00,10.26765,25,18,9.3,5,21
19-12-16,16:30,5.11025,25,19,7.4,5,22
19-12-16,17:00,1.40466,24.6,16.92,6.46,3.7,23
19-12-16,17:30,0.21456,24,13,5.6,2,24
19-12-16,18:00,0,22,27,3.7,4,25
20-12-16,6:00,0,11,62,0,2,1
20-12-16,6:30,0,10,71,1.9,2,2
20-12-16,7:00,0,10,66,0,2,3
20-12-16,7:30,0.61131,10,66,0,1.5,4
20-12-16,8:00,1.67083,12,54,0,1.4,5
20-12-16,8:30,10.72446,13,52,0,1,6
20-12-16,9:00,14.36816,18,42,0,1.3,7
20-12-16,9:30,17.07379,21,28,1.9,1.5,8
20-12-16,10:00,19.77065,22,23,5.6,1.5,9
20-12-16,10:30,21.61487,25,17,11.1,2,10
20-12-16,11:00,22.52881,24.1,12.93,10.62,2,11
20-12-16,11:30,23.60944,23,12,9.3,2,12
20-12-16,12:00,24.31825,25,18,13,3,13
20-12-16,12:30,24.45579,25,18,13,3.5,14
20-12-16,13:00,17.23873,26,16,13,4,15
20-12-16,13:30,23.30554,26,16,13,4,16
20-12-16,14:00,22.23405,26,20,11.1,4,17
20-12-16,14:30,20.4823,26,15,9.3,4,18
20-12-16,15:00,18.47224,26,21,11.1,4,19
20-12-16,15:30,15.44293,26,21,11.1,4,20
20-12-16,16:00,11.99281,26,20,11.1,4,21
20-12-16,16:30,6.12224,26,20,9.3,4,22
20-12-16,17:00,1.12881,25,21,7.4,3,23
20-12-16,17:30,0.19888,24,18,5.6,2,24
20-12-16,18:00,0,23,25,5.6,2.5,25
21-12-16,6:00,0,22.4,27.66,5.92,2.5,1
21-12-16,6:30,0,15,48,9.3,2.5,2
21-12-16,7:00,0,15,48,9.3,2.5,3
21-12-16,7:30,0.58473,15,48,11.1,2.5,4
21-12-16,8:00,1.52768,16,42,11.1,1.7,5
21-12-16,8:30,10.82303,16,50,5.6,1,6
21-12-16,9:00,14.65621,17.9,39.92,8.35,1.6,7
21-12-16,9:30,17.78265,20,30,11.1,2.5,8
21-12-16,10:00,20.29971,21,28,7.4,2.5,9
21-12-16,10:30,21.38173,23,23,7.4,2.5,10
21-12-16,11:00,23.72968,23,19,13,2.5,11
21-12-16,11:30,22.19866,24,10,11.1,4,12
21-12-16,12:00,25.23389,25,18,13,4,13
21-12-16,12:30,24.8275,26,15,13,4,14
21-12-16,13:00,24.58246,26,16,13,4,15
21-12-16,13:30,23.63571,26,16,13,4,16
21-12-16,14:00,22.29084,27,16,11.1,4,17
21-12-16,14:30,20.53146,26,11,11.1,4,18
21-12-16,15:00,18.29695,26,16,14.8,5,19
21-12-16,15:30,15.49091,26.5,15.47,12.14,5,20
21-12-16,16:00,12.10356,27,15,9.3,5,21
21-12-16,16:30,6.56157,27,15,7.4,5,22
21-12-16,17:00,1.03124,26,17,5.6,5,23
21-12-16,17:30,0.20718,25,15,7.4,4,24
21-12-16,18:00,0,24,21,5.6,4,25
22-12-16,6:00,0,12,51,0,3,1
22-12-16,6:30,0,13,47,0,2.5,2
22-12-16,7:00,0,12,54,1.9,2.5,3
22-12-16,7:30,0.57897,13,47,1.9,2.5,4
22-12-16,8:00,1.46352,15,41.34,0.84,2.2,5
22-12-16,8:30,10.42047,17,36,0,2,6
22-12-16,9:00,14.03608,18.7,31.31,0.88,2.1,7
22-12-16,9:30,8.07897,20.3,27.15,2.8,2.2,8
22-12-16,10:00,19.17309,21.8,23.42,4.72,2.4,9
22-12-16,10:30,20.96467,23,20,5.6,2.5,10
22-12-16,11:00,22.21062,24,19,5.6,2.5,11
22-12-16,11:30,23.16841,25,13,5.6,2,12
22-12-16,12:00,24.14571,26,15,7.4,2.5,13
22-12-16,12:30,23.91424,26,15,13,2.5,14
22-12-16,13:00,23.5331,27,15,11.1,3.5,15
22-12-16,13:30,23.01359,27,16,9.3,3.5,16
22-12-16,14:00,21.51309,27,17,11.1,3.5,17
22-12-16,14:30,19.98543,27,16,11.1,4,18
22-12-16,15:00,17.47846,27,16,11.1,4,19
22-12-16,15:30,14.78938,27,17,11.1,4,20
22-12-16,16:00,11.2669,22,23,13,4,21
22-12-16,16:30,4.23989,24.1,22.71,9.71,4,22
22-12-16,17:00,1.18032,26,21,5.6,4,23
22-12-16,17:30,0.21146,25,18,3.7,4,24
22-12-16,18:00,0,24,25,5.6,4,25
23-12-16,6:00,0,13,54,1.9,2.5,1
23-12-16,6:30,0,11,62,0,2.5,2
23-12-16,7:00,0,12,62,-0.2,2.3,3
23-12-16,7:30,0.56172,12,62,0,2,4
23-12-16,8:00,1.61589,12,67,1.9,1.5,5
23-12-16,8:30,9.36696,16,38,0,1,6
23-12-16,9:00,13.01014,19,37,5.6,2,7
23-12-16,9:30,15.89835,21,31,7.4,3,8
23-12-16,10:00,18.49238,21,31,5.6,3,9
23-12-16,10:30,20.60455,22,31,3.7,3,10
23-12-16,11:00,21.40949,23,29,1.9,3,11
23-12-16,11:30,21.35558,25,18,5.6,2,12
23-12-16,12:00,22.45045,25,24,3.7,3,13
23-12-16,12:30,22.25886,27,21,7.4,3,14
23-12-16,13:00,21.79358,26,21,7.4,3,15
23-12-16,13:30,21.02808,27,20,7.4,4,16
23-12-16,14:00,19.43342,27,14.93,6.12,4,17
23-12-16,14:30,17.84581,27,10,5.6,4,18
23-12-16,15:00,15.80727,28,19,7.4,5,19
23-12-16,15:30,13.17321,27,18,9.3,5,20
23-12-16,16:00,10.42005,27,20,11.1,5,21
23-12-16,16:30,6.04275,26,23,7.4,5,22
23-12-16,17:00,1.2545,25.4,20.9,4.6,4.6,23
23-12-16,17:30,0.21637,25,16,1.9,4,24
23-12-16,18:00,0,22,33,0,5,25
24-12-16,6:00,0,12,72,1.9,3,1
24-12-16,6:30,0,12,72,1.9,3,2
24-12-16,7:00,0,11,76,0,3,3
24-12-16,7:30,0.55708,11,76,0,3,4
24-12-16,8:00,1.78277,13,67,0,2,5
24-12-16,8:30,8.12774,15,56,0,2,6
24-12-16,9:00,11.69835,18,52,3.7,2,7
24-12-16,9:30,14.6804,19,52,0,2,8
24-12-16,10:00,17.41465,20,46,0,2,9
24-12-16,10:30,19.19027,22,38,1.9,2,10
24-12-16,11:00,20.58954,23,31,7.4,2,11
24-12-16,11:30,21.24055,24,19,9.3,2,12
24-12-16,12:00,21.70308,25,26,9.3,3.5,13
24-12-16,12:30,21.37209,26,24,9.3,3.5,14
24-12-16,13:00,20.69815,26,24,11.1,3.5,15
24-12-16,13:30,20.5339,26,21,11.1,3.5,16
